id_venda;cod_cliente;cod_produto;cod_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Des_Cliente;nom_produto;des_marca
8013;5;16;11;2015.0;5.0;20.0;20/05/2015;3.0;135.0;1229.0;EDSON ARANTES;PERFUME;PHILIPS
8144;5;16;11;2014.0;6.0;2.0;02/06/2014;1.0;135.0;688.0;EDSON ARANTES;PERFUME;PHILIPS
8221;5;16;11;2015.0;5.0;27.0;27/05/2015;3.0;135.0;664.0;EDSON ARANTES;PERFUME;PHILIPS
8279;5;16;11;2014.0;3.0;26.0;26/03/2014;1.0;135.0;793.0;EDSON ARANTES;PERFUME;PHILIPS
8350;5;16;11;2015.0;2.0;7.0;07/02/2015;1.0;135.0;1168.0;EDSON ARANTES;PERFUME;PHILIPS
8391;5;16;11;2015.0;12.0;7.0;07/12/2015;3.0;135.0;744.0;EDSON ARANTES;PERFUME;PHILIPS
8410;5;16;11;2015.0;2.0;23.0;23/02/2015;1.0;135.0;1214.0;EDSON ARANTES;PERFUME;PHILIPS
8436;5;16;11;2014.0;10.0;12.0;12/10/2014;2.0;135.0;1004.0;EDSON ARANTES;PERFUME;PHILIPS
8443;5;16;11;2015.0;8.0;9.0;09/08/2015;3.0;135.0;459.0;EDSON ARANTES;PERFUME;PHILIPS
8518;5;16;11;2014.0;7.0;9.0;09/07/2014;2.0;135.0;944.0;EDSON ARANTES;PERFUME;PHILIPS
8644;5;16;11;2015.0;3.0;10.0;10/03/2015;3.0;135.0;1154.0;EDSON ARANTES;PERFUME;PHILIPS
9132;5;16;11;2015.0;1.0;19.0;19/01/2015;1.0;135.0;617.0;EDSON ARANTES;PERFUME;PHILIPS
9353;5;16;11;2014.0;12.0;1.0;01/12/2014;3.0;135.0;699.0;EDSON ARANTES;PERFUME;PHILIPS
9627;5;16;11;2014.0;10.0;10.0;10/10/2014;3.0;135.0;203.0;EDSON ARANTES;PERFUME;PHILIPS
9707;5;16;11;2015.0;2.0;28.0;28/02/2015;3.0;135.0;1032.0;EDSON ARANTES;PERFUME;PHILIPS
9799;5;16;11;2015.0;6.0;21.0;21/06/2015;3.0;135.0;375.0;EDSON ARANTES;PERFUME;PHILIPS
9800;5;16;11;2015.0;12.0;19.0;19/12/2015;2.0;135.0;343.0;EDSON ARANTES;PERFUME;PHILIPS
10011;5;16;11;2014.0;11.0;14.0;14/11/2014;1.0;135.0;1371.0;EDSON ARANTES;PERFUME;PHILIPS
10070;5;16;11;2014.0;5.0;19.0;19/05/2014;1.0;135.0;203.0;EDSON ARANTES;PERFUME;PHILIPS
10212;5;16;11;2014.0;1.0;26.0;26/01/2014;2.0;135.0;1029.0;EDSON ARANTES;PERFUME;PHILIPS
10539;5;16;11;2015.0;1.0;26.0;26/01/2015;1.0;135.0;66.0;EDSON ARANTES;PERFUME;PHILIPS
5;6;16;11;2015.0;5.0;24.0;24/05/2015;1.0;135.0;1337.0;REGINALDO ROSSI;PERFUME;PHILIPS
245;6;16;11;2014.0;5.0;27.0;27/05/2014;2.0;135.0;1209.0;REGINALDO ROSSI;PERFUME;PHILIPS
255;6;16;11;2014.0;8.0;9.0;09/08/2014;2.0;135.0;39.0;REGINALDO ROSSI;PERFUME;PHILIPS
332;6;16;11;2014.0;6.0;5.0;05/06/2014;2.0;135.0;787.0;REGINALDO ROSSI;PERFUME;PHILIPS
492;6;16;11;2014.0;6.0;2.0;02/06/2014;2.0;135.0;343.0;REGINALDO ROSSI;PERFUME;PHILIPS
497;6;16;11;2015.0;9.0;19.0;19/09/2015;3.0;135.0;1081.0;REGINALDO ROSSI;PERFUME;PHILIPS
541;6;16;11;2014.0;11.0;16.0;16/11/2014;3.0;135.0;67.0;REGINALDO ROSSI;PERFUME;PHILIPS
611;6;16;11;2015.0;12.0;28.0;28/12/2015;1.0;135.0;1060.0;REGINALDO ROSSI;PERFUME;PHILIPS
649;6;16;11;2015.0;6.0;25.0;25/06/2015;3.0;135.0;107.0;REGINALDO ROSSI;PERFUME;PHILIPS
751;6;16;11;2014.0;10.0;2.0;02/10/2014;3.0;135.0;386.0;REGINALDO ROSSI;PERFUME;PHILIPS
940;6;16;11;2014.0;8.0;5.0;05/08/2014;3.0;135.0;431.0;REGINALDO ROSSI;PERFUME;PHILIPS
963;6;16;11;2015.0;6.0;5.0;05/06/2015;2.0;135.0;642.0;REGINALDO ROSSI;PERFUME;PHILIPS
1034;6;16;11;2014.0;1.0;18.0;18/01/2014;2.0;135.0;401.0;REGINALDO ROSSI;PERFUME;PHILIPS
1071;6;16;11;2015.0;6.0;10.0;10/06/2015;1.0;135.0;926.0;REGINALDO ROSSI;PERFUME;PHILIPS
1286;6;16;11;2014.0;11.0;22.0;22/11/2014;3.0;135.0;635.0;REGINALDO ROSSI;PERFUME;PHILIPS
1367;6;16;11;2015.0;12.0;23.0;23/12/2015;1.0;135.0;1372.0;REGINALDO ROSSI;PERFUME;PHILIPS
1817;6;16;11;2015.0;3.0;16.0;16/03/2015;1.0;135.0;109.0;REGINALDO ROSSI;PERFUME;PHILIPS
1900;6;16;11;2015.0;5.0;13.0;13/05/2015;1.0;135.0;1246.0;REGINALDO ROSSI;PERFUME;PHILIPS
1917;6;16;11;2014.0;2.0;10.0;10/02/2014;3.0;135.0;133.0;REGINALDO ROSSI;PERFUME;PHILIPS
2043;6;16;11;2015.0;8.0;4.0;04/08/2015;1.0;135.0;1204.0;REGINALDO ROSSI;PERFUME;PHILIPS
2395;6;16;11;2015.0;6.0;1.0;01/06/2015;2.0;135.0;623.0;REGINALDO ROSSI;PERFUME;PHILIPS
2443;6;16;11;2015.0;5.0;8.0;08/05/2015;1.0;135.0;188.0;REGINALDO ROSSI;PERFUME;PHILIPS
2572;6;16;11;2015.0;5.0;21.0;21/05/2015;3.0;135.0;361.0;REGINALDO ROSSI;PERFUME;PHILIPS
2573;6;16;11;2015.0;7.0;13.0;13/07/2015;1.0;135.0;869.0;REGINALDO ROSSI;PERFUME;PHILIPS
2583;6;16;11;2015.0;10.0;13.0;13/10/2015;3.0;135.0;515.0;REGINALDO ROSSI;PERFUME;PHILIPS
2753;6;16;11;2014.0;1.0;2.0;02/01/2014;2.0;135.0;247.0;REGINALDO ROSSI;PERFUME;PHILIPS
2808;6;16;11;2014.0;6.0;6.0;06/06/2014;2.0;135.0;1433.0;REGINALDO ROSSI;PERFUME;PHILIPS
2869;6;16;11;2015.0;7.0;2.0;02/07/2015;3.0;135.0;1.0;REGINALDO ROSSI;PERFUME;PHILIPS
3040;6;16;11;2015.0;3.0;10.0;10/03/2015;3.0;135.0;1206.0;REGINALDO ROSSI;PERFUME;PHILIPS
3224;6;16;11;2014.0;9.0;13.0;13/09/2014;1.0;135.0;873.0;REGINALDO ROSSI;PERFUME;PHILIPS
3321;6;16;11;2015.0;12.0;12.0;12/12/2015;2.0;135.0;1006.0;REGINALDO ROSSI;PERFUME;PHILIPS
3387;6;16;11;2015.0;10.0;12.0;12/10/2015;2.0;135.0;1473.0;REGINALDO ROSSI;PERFUME;PHILIPS
3411;6;16;11;2014.0;2.0;7.0;07/02/2014;1.0;135.0;952.0;REGINALDO ROSSI;PERFUME;PHILIPS
3780;6;16;11;2014.0;8.0;5.0;05/08/2014;2.0;135.0;689.0;REGINALDO ROSSI;PERFUME;PHILIPS
3990;6;16;11;2014.0;3.0;17.0;17/03/2014;3.0;135.0;774.0;REGINALDO ROSSI;PERFUME;PHILIPS
4044;6;16;11;2014.0;4.0;13.0;13/04/2014;2.0;135.0;413.0;REGINALDO ROSSI;PERFUME;PHILIPS
4081;6;16;11;2015.0;9.0;23.0;23/09/2015;1.0;135.0;1228.0;REGINALDO ROSSI;PERFUME;PHILIPS
4314;6;16;11;2014.0;7.0;24.0;24/07/2014;3.0;135.0;209.0;REGINALDO ROSSI;PERFUME;PHILIPS
4354;6;16;11;2015.0;3.0;2.0;02/03/2015;1.0;135.0;1006.0;REGINALDO ROSSI;PERFUME;PHILIPS
4476;6;16;11;2014.0;3.0;15.0;15/03/2014;3.0;135.0;531.0;REGINALDO ROSSI;PERFUME;PHILIPS
4609;6;16;11;2014.0;6.0;15.0;15/06/2014;1.0;135.0;1437.0;REGINALDO ROSSI;PERFUME;PHILIPS
4647;6;16;11;2015.0;5.0;26.0;26/05/2015;2.0;135.0;35.0;REGINALDO ROSSI;PERFUME;PHILIPS
4778;6;16;11;2014.0;3.0;28.0;28/03/2014;3.0;135.0;1376.0;REGINALDO ROSSI;PERFUME;PHILIPS
4803;6;16;11;2015.0;4.0;17.0;17/04/2015;2.0;135.0;162.0;REGINALDO ROSSI;PERFUME;PHILIPS
5086;6;16;11;2014.0;3.0;16.0;16/03/2014;3.0;135.0;701.0;REGINALDO ROSSI;PERFUME;PHILIPS
5130;6;16;11;2015.0;1.0;21.0;21/01/2015;2.0;135.0;444.0;REGINALDO ROSSI;PERFUME;PHILIPS
5170;6;16;11;2015.0;4.0;11.0;11/04/2015;1.0;135.0;1250.0;REGINALDO ROSSI;PERFUME;PHILIPS
5270;6;16;11;2015.0;12.0;18.0;18/12/2015;3.0;135.0;729.0;REGINALDO ROSSI;PERFUME;PHILIPS
5303;6;16;11;2014.0;5.0;25.0;25/05/2014;2.0;135.0;263.0;REGINALDO ROSSI;PERFUME;PHILIPS
5323;6;16;11;2015.0;8.0;4.0;04/08/2015;3.0;135.0;1089.0;REGINALDO ROSSI;PERFUME;PHILIPS
5354;6;16;11;2015.0;9.0;6.0;06/09/2015;1.0;135.0;571.0;REGINALDO ROSSI;PERFUME;PHILIPS
5901;6;16;11;2015.0;8.0;21.0;21/08/2015;2.0;135.0;911.0;REGINALDO ROSSI;PERFUME;PHILIPS
6208;6;16;11;2015.0;3.0;22.0;22/03/2015;2.0;135.0;768.0;REGINALDO ROSSI;PERFUME;PHILIPS
6226;6;16;11;2015.0;11.0;7.0;07/11/2015;1.0;135.0;521.0;REGINALDO ROSSI;PERFUME;PHILIPS
6273;6;16;11;2015.0;8.0;24.0;24/08/2015;3.0;135.0;1436.0;REGINALDO ROSSI;PERFUME;PHILIPS
6296;6;16;11;2014.0;8.0;16.0;16/08/2014;3.0;135.0;259.0;REGINALDO ROSSI;PERFUME;PHILIPS
6662;6;16;11;2015.0;7.0;24.0;24/07/2015;2.0;135.0;168.0;REGINALDO ROSSI;PERFUME;PHILIPS
6667;6;16;11;2015.0;10.0;21.0;21/10/2015;3.0;135.0;388.0;REGINALDO ROSSI;PERFUME;PHILIPS
7089;6;16;11;2014.0;3.0;20.0;20/03/2014;1.0;135.0;592.0;REGINALDO ROSSI;PERFUME;PHILIPS
7434;6;16;11;2014.0;9.0;16.0;16/09/2014;2.0;135.0;74.0;REGINALDO ROSSI;PERFUME;PHILIPS
7497;6;16;11;2015.0;7.0;10.0;10/07/2015;1.0;135.0;473.0;REGINALDO ROSSI;PERFUME;PHILIPS
7779;6;16;11;2014.0;10.0;8.0;08/10/2014;2.0;135.0;893.0;REGINALDO ROSSI;PERFUME;PHILIPS
7826;6;16;11;2014.0;8.0;3.0;03/08/2014;3.0;135.0;635.0;REGINALDO ROSSI;PERFUME;PHILIPS
7970;6;16;11;2015.0;5.0;28.0;28/05/2015;2.0;135.0;227.0;REGINALDO ROSSI;PERFUME;PHILIPS
8029;6;16;11;2014.0;4.0;14.0;14/04/2014;1.0;135.0;1123.0;REGINALDO ROSSI;PERFUME;PHILIPS
8241;6;16;11;2015.0;3.0;20.0;20/03/2015;2.0;135.0;1292.0;REGINALDO ROSSI;PERFUME;PHILIPS
8262;6;16;11;2015.0;4.0;15.0;15/04/2015;1.0;135.0;356.0;REGINALDO ROSSI;PERFUME;PHILIPS
8335;6;16;11;2014.0;5.0;11.0;11/05/2014;2.0;135.0;371.0;REGINALDO ROSSI;PERFUME;PHILIPS
8407;6;16;11;2015.0;2.0;17.0;17/02/2015;1.0;135.0;1152.0;REGINALDO ROSSI;PERFUME;PHILIPS
8629;6;16;11;2014.0;10.0;17.0;17/10/2014;2.0;135.0;1158.0;REGINALDO ROSSI;PERFUME;PHILIPS
8659;6;16;11;2014.0;10.0;3.0;03/10/2014;2.0;135.0;1362.0;REGINALDO ROSSI;PERFUME;PHILIPS
8832;6;16;11;2014.0;8.0;8.0;08/08/2014;2.0;135.0;198.0;REGINALDO ROSSI;PERFUME;PHILIPS
8893;6;16;11;2014.0;3.0;9.0;09/03/2014;2.0;135.0;391.0;REGINALDO ROSSI;PERFUME;PHILIPS
8986;6;16;11;2015.0;2.0;15.0;15/02/2015;1.0;135.0;793.0;REGINALDO ROSSI;PERFUME;PHILIPS
9058;6;16;11;2014.0;11.0;7.0;07/11/2014;1.0;135.0;841.0;REGINALDO ROSSI;PERFUME;PHILIPS
9157;6;16;11;2015.0;7.0;6.0;06/07/2015;2.0;135.0;462.0;REGINALDO ROSSI;PERFUME;PHILIPS
9188;6;16;11;2014.0;1.0;27.0;27/01/2014;2.0;135.0;892.0;REGINALDO ROSSI;PERFUME;PHILIPS
9387;6;16;11;2014.0;1.0;24.0;24/01/2014;2.0;135.0;635.0;REGINALDO ROSSI;PERFUME;PHILIPS
9464;6;16;11;2014.0;11.0;20.0;20/11/2014;2.0;135.0;1284.0;REGINALDO ROSSI;PERFUME;PHILIPS
9842;6;16;11;2014.0;2.0;20.0;20/02/2014;1.0;135.0;1167.0;REGINALDO ROSSI;PERFUME;PHILIPS
10277;6;16;11;2014.0;10.0;27.0;27/10/2014;1.0;135.0;1386.0;REGINALDO ROSSI;PERFUME;PHILIPS
10300;6;16;11;2014.0;2.0;8.0;08/02/2014;1.0;135.0;391.0;REGINALDO ROSSI;PERFUME;PHILIPS
10471;6;16;11;2014.0;10.0;16.0;16/10/2014;2.0;135.0;1229.0;REGINALDO ROSSI;PERFUME;PHILIPS
46;1;18;12;2015.0;1.0;9.0;09/01/2015;1.0;850.0;621.0;JOÃO DO PULO;XBOX ;ELETROLUX
220;1;18;12;2015.0;6.0;23.0;23/06/2015;1.0;850.0;968.0;JOÃO DO PULO;XBOX ;ELETROLUX
594;1;18;12;2014.0;5.0;5.0;05/05/2014;1.0;850.0;502.0;JOÃO DO PULO;XBOX ;ELETROLUX
678;1;18;12;2015.0;10.0;28.0;28/10/2015;3.0;850.0;1314.0;JOÃO DO PULO;XBOX ;ELETROLUX
866;1;18;12;2015.0;2.0;28.0;28/02/2015;3.0;850.0;172.0;JOÃO DO PULO;XBOX ;ELETROLUX
1005;1;18;12;2014.0;11.0;19.0;19/11/2014;1.0;850.0;1335.0;JOÃO DO PULO;XBOX ;ELETROLUX
1192;1;18;12;2015.0;9.0;3.0;03/09/2015;2.0;850.0;555.0;JOÃO DO PULO;XBOX ;ELETROLUX
1324;1;18;12;2015.0;8.0;2.0;02/08/2015;3.0;850.0;451.0;JOÃO DO PULO;XBOX ;ELETROLUX
1444;1;18;12;2014.0;5.0;27.0;27/05/2014;3.0;850.0;115.0;JOÃO DO PULO;XBOX ;ELETROLUX
1717;1;18;12;2014.0;9.0;3.0;03/09/2014;1.0;850.0;1209.0;JOÃO DO PULO;XBOX ;ELETROLUX
1740;1;18;12;2015.0;10.0;14.0;14/10/2015;3.0;850.0;125.0;JOÃO DO PULO;XBOX ;ELETROLUX
1904;1;18;12;2015.0;3.0;25.0;25/03/2015;1.0;850.0;300.0;JOÃO DO PULO;XBOX ;ELETROLUX
1905;1;18;12;2015.0;10.0;22.0;22/10/2015;1.0;850.0;577.0;JOÃO DO PULO;XBOX ;ELETROLUX
2005;1;18;12;2015.0;3.0;8.0;08/03/2015;2.0;850.0;916.0;JOÃO DO PULO;XBOX ;ELETROLUX
2335;1;18;12;2014.0;1.0;27.0;27/01/2014;3.0;850.0;442.0;JOÃO DO PULO;XBOX ;ELETROLUX
3291;1;18;12;2014.0;4.0;24.0;24/04/2014;3.0;850.0;329.0;JOÃO DO PULO;XBOX ;ELETROLUX
3393;1;18;12;2014.0;11.0;19.0;19/11/2014;3.0;850.0;1084.0;JOÃO DO PULO;XBOX ;ELETROLUX
3533;1;18;12;2015.0;4.0;28.0;28/04/2015;2.0;850.0;389.0;JOÃO DO PULO;XBOX ;ELETROLUX
3591;1;18;12;2014.0;5.0;11.0;11/05/2014;3.0;850.0;1192.0;JOÃO DO PULO;XBOX ;ELETROLUX
3670;1;18;12;2014.0;2.0;6.0;06/02/2014;2.0;850.0;455.0;JOÃO DO PULO;XBOX ;ELETROLUX
3698;1;18;12;2014.0;5.0;21.0;21/05/2014;1.0;850.0;1032.0;JOÃO DO PULO;XBOX ;ELETROLUX
3735;1;18;12;2015.0;11.0;21.0;21/11/2015;2.0;850.0;231.0;JOÃO DO PULO;XBOX ;ELETROLUX
3768;1;18;12;2014.0;9.0;26.0;26/09/2014;3.0;850.0;752.0;JOÃO DO PULO;XBOX ;ELETROLUX
3857;1;18;12;2014.0;4.0;5.0;05/04/2014;2.0;850.0;671.0;JOÃO DO PULO;XBOX ;ELETROLUX
4233;1;18;12;2015.0;10.0;27.0;27/10/2015;1.0;850.0;1191.0;JOÃO DO PULO;XBOX ;ELETROLUX
4606;1;18;12;2015.0;3.0;5.0;05/03/2015;1.0;850.0;1314.0;JOÃO DO PULO;XBOX ;ELETROLUX
4615;1;18;12;2014.0;9.0;1.0;01/09/2014;3.0;850.0;955.0;JOÃO DO PULO;XBOX ;ELETROLUX
4745;1;18;12;2014.0;2.0;17.0;17/02/2014;1.0;850.0;282.0;JOÃO DO PULO;XBOX ;ELETROLUX
4816;1;18;12;2015.0;10.0;16.0;16/10/2015;3.0;850.0;17.0;JOÃO DO PULO;XBOX ;ELETROLUX
4837;1;18;12;2014.0;5.0;15.0;15/05/2014;2.0;850.0;958.0;JOÃO DO PULO;XBOX ;ELETROLUX
4950;1;18;12;2015.0;9.0;9.0;09/09/2015;2.0;850.0;1194.0;JOÃO DO PULO;XBOX ;ELETROLUX
5131;1;18;12;2014.0;5.0;17.0;17/05/2014;1.0;850.0;763.0;JOÃO DO PULO;XBOX ;ELETROLUX
5147;1;18;12;2014.0;2.0;5.0;05/02/2014;1.0;850.0;847.0;JOÃO DO PULO;XBOX ;ELETROLUX
5176;1;18;12;2015.0;11.0;1.0;01/11/2015;1.0;850.0;57.0;JOÃO DO PULO;XBOX ;ELETROLUX
5481;1;18;12;2014.0;9.0;23.0;23/09/2014;1.0;850.0;1478.0;JOÃO DO PULO;XBOX ;ELETROLUX
5837;1;18;12;2014.0;9.0;9.0;09/09/2014;1.0;850.0;863.0;JOÃO DO PULO;XBOX ;ELETROLUX
5913;1;18;12;2014.0;3.0;5.0;05/03/2014;2.0;850.0;534.0;JOÃO DO PULO;XBOX ;ELETROLUX
6159;1;18;12;2014.0;3.0;13.0;13/03/2014;3.0;850.0;1348.0;JOÃO DO PULO;XBOX ;ELETROLUX
6361;1;18;12;2014.0;1.0;14.0;14/01/2014;3.0;850.0;679.0;JOÃO DO PULO;XBOX ;ELETROLUX
6654;1;18;12;2014.0;11.0;18.0;18/11/2014;2.0;850.0;707.0;JOÃO DO PULO;XBOX ;ELETROLUX
6680;1;18;12;2015.0;10.0;7.0;07/10/2015;2.0;850.0;295.0;JOÃO DO PULO;XBOX ;ELETROLUX
6737;1;18;12;2015.0;11.0;3.0;03/11/2015;2.0;850.0;41.0;JOÃO DO PULO;XBOX ;ELETROLUX
6899;1;18;12;2015.0;6.0;28.0;28/06/2015;1.0;850.0;899.0;JOÃO DO PULO;XBOX ;ELETROLUX
7182;1;18;12;2014.0;7.0;24.0;24/07/2014;1.0;850.0;626.0;JOÃO DO PULO;XBOX ;ELETROLUX
7214;1;18;12;2015.0;1.0;11.0;11/01/2015;2.0;850.0;58.0;JOÃO DO PULO;XBOX ;ELETROLUX
7575;1;18;12;2014.0;11.0;1.0;01/11/2014;3.0;850.0;898.0;JOÃO DO PULO;XBOX ;ELETROLUX
7624;1;18;12;2014.0;3.0;23.0;23/03/2014;2.0;850.0;467.0;JOÃO DO PULO;XBOX ;ELETROLUX
7816;1;18;12;2014.0;9.0;17.0;17/09/2014;2.0;850.0;142.0;JOÃO DO PULO;XBOX ;ELETROLUX
7911;1;18;12;2014.0;11.0;5.0;05/11/2014;1.0;850.0;425.0;JOÃO DO PULO;XBOX ;ELETROLUX
8155;1;18;12;2015.0;1.0;11.0;11/01/2015;1.0;850.0;743.0;JOÃO DO PULO;XBOX ;ELETROLUX
8509;1;18;12;2015.0;2.0;6.0;06/02/2015;3.0;850.0;1184.0;JOÃO DO PULO;XBOX ;ELETROLUX
8541;1;18;12;2014.0;2.0;17.0;17/02/2014;3.0;850.0;106.0;JOÃO DO PULO;XBOX ;ELETROLUX
8636;1;18;12;2014.0;12.0;18.0;18/12/2014;2.0;850.0;1464.0;JOÃO DO PULO;XBOX ;ELETROLUX
8874;1;18;12;2014.0;9.0;24.0;24/09/2014;3.0;850.0;26.0;JOÃO DO PULO;XBOX ;ELETROLUX
8911;1;18;12;2015.0;7.0;17.0;17/07/2015;1.0;850.0;366.0;JOÃO DO PULO;XBOX ;ELETROLUX
9285;1;18;12;2015.0;11.0;10.0;10/11/2015;1.0;850.0;1472.0;JOÃO DO PULO;XBOX ;ELETROLUX
9299;1;18;12;2015.0;9.0;24.0;24/09/2015;3.0;850.0;730.0;JOÃO DO PULO;XBOX ;ELETROLUX
9583;1;18;12;2014.0;5.0;10.0;10/05/2014;1.0;850.0;1238.0;JOÃO DO PULO;XBOX ;ELETROLUX
9647;1;18;12;2014.0;11.0;5.0;05/11/2014;1.0;850.0;177.0;JOÃO DO PULO;XBOX ;ELETROLUX
9728;1;18;12;2014.0;2.0;12.0;12/02/2014;3.0;850.0;624.0;JOÃO DO PULO;XBOX ;ELETROLUX
9837;1;18;12;2015.0;1.0;23.0;23/01/2015;1.0;850.0;1325.0;JOÃO DO PULO;XBOX ;ELETROLUX
9838;1;18;12;2015.0;1.0;22.0;22/01/2015;2.0;850.0;384.0;JOÃO DO PULO;XBOX ;ELETROLUX
10402;1;18;12;2014.0;4.0;11.0;11/04/2014;2.0;850.0;1349.0;JOÃO DO PULO;XBOX ;ELETROLUX
10481;1;18;12;2014.0;6.0;12.0;12/06/2014;1.0;850.0;1180.0;JOÃO DO PULO;XBOX ;ELETROLUX
10512;1;18;12;2014.0;1.0;26.0;26/01/2014;3.0;850.0;982.0;JOÃO DO PULO;XBOX ;ELETROLUX
162;2;18;12;2015.0;8.0;22.0;22/08/2015;2.0;850.0;1267.0;BENITO DE PAULA;XBOX ;ELETROLUX
247;2;18;12;2015.0;6.0;26.0;26/06/2015;2.0;850.0;37.0;BENITO DE PAULA;XBOX ;ELETROLUX
853;2;18;12;2015.0;5.0;1.0;01/05/2015;1.0;850.0;823.0;BENITO DE PAULA;XBOX ;ELETROLUX
982;2;18;12;2014.0;11.0;1.0;01/11/2014;1.0;850.0;197.0;BENITO DE PAULA;XBOX ;ELETROLUX
1248;2;18;12;2014.0;1.0;5.0;05/01/2014;3.0;850.0;1114.0;BENITO DE PAULA;XBOX ;ELETROLUX
1273;2;18;12;2014.0;10.0;11.0;11/10/2014;1.0;850.0;1240.0;BENITO DE PAULA;XBOX ;ELETROLUX
1552;2;18;12;2014.0;12.0;5.0;05/12/2014;1.0;850.0;664.0;BENITO DE PAULA;XBOX ;ELETROLUX
1558;2;18;12;2014.0;6.0;2.0;02/06/2014;1.0;850.0;233.0;BENITO DE PAULA;XBOX ;ELETROLUX
1710;2;18;12;2015.0;4.0;11.0;11/04/2015;3.0;850.0;499.0;BENITO DE PAULA;XBOX ;ELETROLUX
1869;2;18;12;2014.0;9.0;19.0;19/09/2014;1.0;850.0;970.0;BENITO DE PAULA;XBOX ;ELETROLUX
2484;2;18;12;2015.0;10.0;11.0;11/10/2015;2.0;850.0;709.0;BENITO DE PAULA;XBOX ;ELETROLUX
2510;2;18;12;2014.0;2.0;17.0;17/02/2014;3.0;850.0;359.0;BENITO DE PAULA;XBOX ;ELETROLUX
2653;2;18;12;2014.0;7.0;16.0;16/07/2014;1.0;850.0;334.0;BENITO DE PAULA;XBOX ;ELETROLUX
2889;2;18;12;2014.0;7.0;14.0;14/07/2014;3.0;850.0;1059.0;BENITO DE PAULA;XBOX ;ELETROLUX
3033;2;18;12;2015.0;2.0;23.0;23/02/2015;3.0;850.0;676.0;BENITO DE PAULA;XBOX ;ELETROLUX
3083;2;18;12;2014.0;1.0;12.0;12/01/2014;3.0;850.0;1326.0;BENITO DE PAULA;XBOX ;ELETROLUX
3151;2;18;12;2014.0;4.0;8.0;08/04/2014;2.0;850.0;73.0;BENITO DE PAULA;XBOX ;ELETROLUX
3288;2;18;12;2014.0;3.0;12.0;12/03/2014;3.0;850.0;1318.0;BENITO DE PAULA;XBOX ;ELETROLUX
3301;2;18;12;2014.0;7.0;20.0;20/07/2014;1.0;850.0;1276.0;BENITO DE PAULA;XBOX ;ELETROLUX
3317;2;18;12;2015.0;8.0;22.0;22/08/2015;1.0;850.0;1195.0;BENITO DE PAULA;XBOX ;ELETROLUX
3318;2;18;12;2015.0;12.0;1.0;01/12/2015;2.0;850.0;527.0;BENITO DE PAULA;XBOX ;ELETROLUX
3477;2;18;12;2015.0;2.0;12.0;12/02/2015;2.0;850.0;207.0;BENITO DE PAULA;XBOX ;ELETROLUX
3587;2;18;12;2014.0;5.0;12.0;12/05/2014;1.0;850.0;361.0;BENITO DE PAULA;XBOX ;ELETROLUX
3608;2;18;12;2014.0;2.0;1.0;01/02/2014;1.0;850.0;77.0;BENITO DE PAULA;XBOX ;ELETROLUX
3656;2;18;12;2014.0;9.0;20.0;20/09/2014;1.0;850.0;959.0;BENITO DE PAULA;XBOX ;ELETROLUX
4077;2;18;12;2015.0;6.0;4.0;04/06/2015;1.0;850.0;1051.0;BENITO DE PAULA;XBOX ;ELETROLUX
4112;2;18;12;2015.0;6.0;16.0;16/06/2015;1.0;850.0;321.0;BENITO DE PAULA;XBOX ;ELETROLUX
4568;2;18;12;2014.0;8.0;8.0;08/08/2014;2.0;850.0;340.0;BENITO DE PAULA;XBOX ;ELETROLUX
4649;2;18;12;2014.0;12.0;19.0;19/12/2014;3.0;850.0;157.0;BENITO DE PAULA;XBOX ;ELETROLUX
4655;2;18;12;2015.0;12.0;21.0;21/12/2015;1.0;850.0;191.0;BENITO DE PAULA;XBOX ;ELETROLUX
4817;2;18;12;2015.0;1.0;15.0;15/01/2015;2.0;850.0;969.0;BENITO DE PAULA;XBOX ;ELETROLUX
5725;2;18;12;2015.0;6.0;14.0;14/06/2015;1.0;850.0;33.0;BENITO DE PAULA;XBOX ;ELETROLUX
5729;2;18;12;2014.0;12.0;23.0;23/12/2014;2.0;850.0;1169.0;BENITO DE PAULA;XBOX ;ELETROLUX
5868;2;18;12;2015.0;5.0;20.0;20/05/2015;3.0;850.0;357.0;BENITO DE PAULA;XBOX ;ELETROLUX
5869;2;18;12;2015.0;6.0;23.0;23/06/2015;3.0;850.0;635.0;BENITO DE PAULA;XBOX ;ELETROLUX
6047;2;18;12;2015.0;3.0;2.0;02/03/2015;2.0;850.0;1171.0;BENITO DE PAULA;XBOX ;ELETROLUX
6190;2;18;12;2015.0;8.0;7.0;07/08/2015;3.0;850.0;827.0;BENITO DE PAULA;XBOX ;ELETROLUX
6441;2;18;12;2014.0;1.0;16.0;16/01/2014;3.0;850.0;441.0;BENITO DE PAULA;XBOX ;ELETROLUX
6986;2;18;12;2015.0;7.0;23.0;23/07/2015;3.0;850.0;1404.0;BENITO DE PAULA;XBOX ;ELETROLUX
7336;2;18;12;2015.0;1.0;23.0;23/01/2015;1.0;850.0;1478.0;BENITO DE PAULA;XBOX ;ELETROLUX
7506;2;18;12;2015.0;9.0;14.0;14/09/2015;3.0;850.0;1401.0;BENITO DE PAULA;XBOX ;ELETROLUX
